股票代號,股票名稱,ISIN Code,上市日,市場別,產業別,類型
086318,彩晶凱基0B購02,TW21Z0863187,2021/03/02,上市,,上市認購(售)權證
086319,盛群凱基0A購01,TW21Z0863195,2021/03/02,上市,,上市認購(售)權證
086320,南電凱基09購05,TW21Z0863203,2021/03/02,上市,,上市認購(售)權證
086321,南電凱基0B購01,TW21Z0863211,2021/03/02,上市,,上市認購(售)權證
086322,致新凱基0A購01,TW21Z0863229,2021/03/02,上市,,上市認購(售)權證
086323,臺股指凱基11購02,TW21Z0863237,2021/03/02,上市,,上市認購(售)權證
086324,滬深2X元大09購03,TW21Z0863245,2021/03/02,上市,,上市認購(售)權證
086325,道瓊反元大09購01,TW21Z0863252,2021/03/02,上市,,上市認購(售)權證
086326,道瓊反元大09購02,TW21Z0863260,2021/03/02,上市,,上市認購(售)權證
086327,聚陽元大09購01,TW21Z0863278,2021/03/02,上市,,上市認購(售)權證
086328,中興電元大09購02,TW21Z0863286,2021/03/02,上市,,上市認購(售)權證
086329,中興電元大09購03,TW21Z0863294,2021/03/02,上市,,上市認購(售)權證
086330,聯電元大09購02,TW21Z0863302,2021/03/02,上市,,上市認購(售)權證
086331,國巨元大09購03,TW21Z0863310,2021/03/02,上市,,上市認購(售)權證
086332,廣宇元大0B購01,TW21Z0863328,2021/03/02,上市,,上市認購(售)權證
086333,台積電元大09購12,TW21Z0863336,2021/03/02,上市,,上市認購(售)權證
086334,台積電元大09購13,TW21Z0863344,2021/03/02,上市,,上市認購(售)權證
086335,旺宏元大09購02,TW21Z0863351,2021/03/02,上市,,上市認購(售)權證
086336,旺宏元大11購02,TW21Z0863369,2021/03/02,上市,,上市認購(售)權證
086337,友達元大09購05,TW21Z0863377,2021/03/02,上市,,上市認購(售)權證
086338,友達元大09購06,TW21Z0863385,2021/03/02,上市,,上市認購(售)權證
086339,興勤元大09購01,TW21Z0863393,2021/03/02,上市,,上市認購(售)權證
086340,義隆元大09購01,TW21Z0863401,2021/03/02,上市,,上市認購(售)權證
086341,義隆元大0A購01,TW21Z0863419,2021/03/02,上市,,上市認購(售)權證
086342,可成元大09購01,TW21Z0863427,2021/03/02,上市,,上市認購(售)權證
086343,華新科元大09購03,TW21Z0863435,2021/03/02,上市,,上市認購(售)權證
086344,華新科元大11購01,TW21Z0863443,2021/03/02,上市,,上市認購(售)權證
086345,華新科元大11購02,TW21Z0863450,2021/03/02,上市,,上市認購(售)權證
086346,長榮航元大09購01,TW21Z0863468,2021/03/02,上市,,上市認購(售)權證
086347,長榮航元大0B購01,TW21Z0863476,2021/03/02,上市,,上市認購(售)權證
086348,大立光元大09購04,TW21Z0863484,2021/03/02,上市,,上市認購(售)權證
086349,大立光元大09購05,TW21Z0863492,2021/03/02,上市,,上市認購(售)權證
086350,大立光元大09購06,TW21Z0863500,2021/03/02,上市,,上市認購(售)權證
086351,晶技元大09購02,TW21Z0863518,2021/03/02,上市,,上市認購(售)權證
086352,緯創元大09購01,TW21Z0863526,2021/03/02,上市,,上市認購(售)權證
086353,緯創元大09購02,TW21Z0863534,2021/03/02,上市,,上市認購(售)權證
086354,玉晶光元大0B購01,TW21Z0863542,2021/03/02,上市,,上市認購(售)權證
086355,創意元大09購03,TW21Z0863559,2021/03/02,上市,,上市認購(售)權證
086356,群創元大09購04,TW21Z0863567,2021/03/02,上市,,上市認購(售)權證
086357,日月光元大09購02,TW21Z0863575,2021/03/02,上市,,上市認購(售)權證
086358,泰鼎元大09購02,TW21Z0863583,2021/03/02,上市,,上市認購(售)權證
086359,力成元大09購01,TW21Z0863591,2021/03/02,上市,,上市認購(售)權證
086360,臺股指元大0B購11,TW21Z0863609,2021/03/02,上市,,上市認購(售)權證
086361,臺股指元大0B購12,TW21Z0863617,2021/03/02,上市,,上市認購(售)權證
086362,臺股指元大0B購13,TW21Z0863625,2021/03/02,上市,,上市認購(售)權證
086363,臺股指元大0B購14,TW21Z0863633,2021/03/02,上市,,上市認購(售)權證
086364,南亞科康和0A購01,TW21Z0863641,2021/03/02,上市,,上市認購(售)權證
086365,義隆康和09購01,TW21Z0863658,2021/03/02,上市,,上市認購(售)權證
086366,大立光康和09購01,TW21Z0863666,2021/03/02,上市,,上市認購(售)權證
086367,台灣50國票09購01,TW21Z0863674,2021/03/02,上市,,上市認購(售)權證
086368,台灣50國票0A購02,TW21Z0863682,2021/03/02,上市,,上市認購(售)權證
086369,T50反1國票0A購05,TW21Z0863690,2021/03/02,上市,,上市認購(售)權證
086370,T50反1國票0B購03,TW21Z0863708,2021/03/02,上市,,上市認購(售)權證
086371,上証2X國票0A購01,TW21Z0863716,2021/03/02,上市,,上市認購(售)權證
086372,滬深2X國票0A購02,TW21Z0863724,2021/03/02,上市,,上市認購(售)權證
086373,國喬國票0A購01,TW21Z0863732,2021/03/02,上市,,上市認購(售)權證
086374,中鴻國票0A購01,TW21Z0863740,2021/03/02,上市,,上市認購(售)權證
086375,精英國票0A購01,TW21Z0863757,2021/03/02,上市,,上市認購(售)權證
086376,華邦電國票0A購01,TW21Z0863765,2021/03/02,上市,,上市認購(售)權證
086377,聯發科國票09購07,TW21Z0863773,2021/03/02,上市,,上市認購(售)權證
086378,聯發科國票09購08,TW21Z0863781,2021/03/02,上市,,上市認購(售)權證
086379,聯發科國票0B購01,TW21Z0863799,2021/03/02,上市,,上市認購(售)權證
086380,聯發科國票0B購02,TW21Z0863807,2021/03/02,上市,,上市認購(售)權證
086381,聯發科國票0C購01,TW21Z0863815,2021/03/02,上市,,上市認購(售)權證
086382,聯陽國票0A購01,TW21Z0863823,2021/03/02,上市,,上市認購(售)權證
086383,聯詠國票09購01,TW21Z0863831,2021/03/02,上市,,上市認購(售)權證
086384,景碩國票0A購01,TW21Z0863849,2021/03/02,上市,,上市認購(售)權證
086385,玉晶光國票0A購06,TW21Z0863856,2021/03/02,上市,,上市認購(售)權證
086386,創意國票0A購01,TW21Z0863864,2021/03/02,上市,,上市認購(售)權證
086387,祥碩國票0A購01,TW21Z0863872,2021/03/02,上市,,上市認購(售)權證
086388,臺股指國票09購15,TW21Z0863880,2021/03/02,上市,,上市認購(售)權證
086389,臺股指國票09購16,TW21Z0863898,2021/03/02,上市,,上市認購(售)權證
086390,臺股指國票09購17,TW21Z0863906,2021/03/02,上市,,上市認購(售)權證
086391,T50反1國泰0B購01,TW21Z0863914,2021/03/02,上市,,上市認購(售)權證
086392,萬海國泰0B購01,TW21Z0863922,2021/03/02,上市,,上市認購(售)權證
086393,FANG+統一0B購01,TW21Z0863930,2021/03/02,上市,,上市認購(售)權證
086394,鴻海統一11購05,TW21Z0863948,2021/03/02,上市,,上市認購(售)權證
086395,廣宇統一0B購02,TW21Z0863955,2021/03/02,上市,,上市認購(售)權證
086396,精英統一0A購01,TW21Z0863963,2021/03/02,上市,,上市認購(售)權證
086397,華邦電統一0B購01,TW21Z0863971,2021/03/02,上市,,上市認購(售)權證
086398,微星統一0B購01,TW21Z0863989,2021/03/02,上市,,上市認購(售)權證
086399,微星統一0B購02,TW21Z0863997,2021/03/02,上市,,上市認購(售)權證
086400,南亞科統一0B購01,TW21Z0864003,2021/03/02,上市,,上市認購(售)權證
086401,友達統一0B購01,TW21Z0864011,2021/03/02,上市,,上市認購(售)權證
086402,聯發科統一0B購02,TW21Z0864029,2021/03/02,上市,,上市認購(售)權證
086403,聯發科統一0B購03,TW21Z0864037,2021/03/02,上市,,上市認購(售)權證
086404,奇力新統一0B購01,TW21Z0864045,2021/03/02,上市,,上市認購(售)權證
086405,義隆統一0B購01,TW21Z0864052,2021/03/02,上市,,上市認購(售)權證
086406,聯陽統一0B購01,TW21Z0864060,2021/03/02,上市,,上市認購(售)權證
086407,景碩統一0B購01,TW21Z0864078,2021/03/02,上市,,上市認購(售)權證
086408,玉晶光統一0B購02,TW21Z0864086,2021/03/02,上市,,上市認購(售)權證
086409,京鼎統一0B購01,TW21Z0864094,2021/03/02,上市,,上市認購(售)權證
086410,創意統一0B購02,TW21Z0864102,2021/03/02,上市,,上市認購(售)權證
086411,創意統一0B購03,TW21Z0864110,2021/03/02,上市,,上市認購(售)權證
086412,群創統一0B購01,TW21Z0864128,2021/03/02,上市,,上市認購(售)權證
086413,健策統一0B購01,TW21Z0864136,2021/03/02,上市,,上市認購(售)權證
086414,華夏元富09購01,TW21Z0864144,2021/03/02,上市,,上市認購(售)權證
086415,燁輝元富09購01,TW21Z0864151,2021/03/02,上市,,上市認購(售)權證
086416,裕隆元富09購01,TW21Z0864169,2021/03/02,上市,,上市認購(售)權證
086417,南亞科元富09購05,TW21Z0864177,2021/03/02,上市,,上市認購(售)權證
086418,華新科元富09購01,TW21Z0864185,2021/03/02,上市,,上市認購(售)權證
086419,華新科元富0B購01,TW21Z0864193,2021/03/02,上市,,上市認購(售)權證
086420,嘉聯益元富09購01,TW21Z0864201,2021/03/02,上市,,上市認購(售)權證
086421,華新富邦0B購01,TW21Z0864219,2021/03/02,上市,,上市認購(售)權證
086422,華邦電富邦09購01,TW21Z0864227,2021/03/02,上市,,上市認購(售)權證
086423,華碩富邦0A購01,TW21Z0864235,2021/03/02,上市,,上市認購(售)權證
086424,南亞科富邦0A購01,TW21Z0864243,2021/03/02,上市,,上市認購(售)權證
086425,聯發科富邦0C購02,TW21Z0864250,2021/03/02,上市,,上市認購(售)權證
086426,聯發科富邦0C購03,TW21Z0864268,2021/03/02,上市,,上市認購(售)權證
086427,強茂富邦0B購01,TW21Z0864276,2021/03/02,上市,,上市認購(售)權證
086428,聯詠富邦0B購01,TW21Z0864284,2021/03/02,上市,,上市認購(售)權證
086429,群創富邦09購01,TW21Z0864292,2021/03/02,上市,,上市認購(售)權證
086430,惠特富邦0B購01,TW21Z0864300,2021/03/02,上市,,上市認購(售)權證
086431,鴻海第一13購01,TW21Z0864318,2021/03/03,上市,,上市認購(售)權證
086432,華邦電第一13購01,TW21Z0864326,2021/03/03,上市,,上市認購(售)權證
086433,元石油中信0B購01,TW21Z0864334,2021/03/03,上市,,上市認購(售)權證
086434,FBVIX中信0C購01,TW21Z0864342,2021/03/03,上市,,上市認購(售)權證
086435,SGBR2X中信0C購01,TW21Z0864359,2021/03/03,上市,,上市認購(售)權證
086436,廣宇中信09購01,TW21Z0864367,2021/03/03,上市,,上市認購(售)權證
086437,友達中信0A購03,TW21Z0864375,2021/03/03,上市,,上市認購(售)權證
086438,矽創中信09購01,TW21Z0864383,2021/03/03,上市,,上市認購(售)權證
086439,南電中信0A購03,TW21Z0864391,2021/03/03,上市,,上市認購(售)權證
086440,鴻海永豐09購03,TW21Z0864409,2021/03/03,上市,,上市認購(售)權證
086441,金像電永豐09購01,TW21Z0864417,2021/03/03,上市,,上市認購(售)權證
086442,友達永豐09購02,TW21Z0864425,2021/03/03,上市,,上市認購(售)權證
086443,王品永豐09購01,TW21Z0864433,2021/03/03,上市,,上市認購(售)權證
086444,明泰永豐09購01,TW21Z0864441,2021/03/03,上市,,上市認購(售)權證
086445,群創永豐09購02,TW21Z0864458,2021/03/03,上市,,上市認購(售)權證
086446,圓展永豐09購01,TW21Z0864466,2021/03/03,上市,,上市認購(售)權證
086447,南電永豐09購02,TW21Z0864474,2021/03/03,上市,,上市認購(售)權證
086448,T50反1群益0B購01,TW21Z0864482,2021/03/03,上市,,上市認購(售)權證
086449,滬深2X群益09購03,TW21Z0864490,2021/03/03,上市,,上市認購(售)權證
086450,遠東新群益09購01,TW21Z0864508,2021/03/03,上市,,上市認購(售)權證
086451,中鴻群益09購01,TW21Z0864516,2021/03/03,上市,,上市認購(售)權證
086452,鴻海群益0B購01,TW21Z0864524,2021/03/03,上市,,上市認購(售)權證
086453,台積電群益0A購03,TW21Z0864532,2021/03/03,上市,,上市認購(售)權證
086454,旺宏群益0B購01,TW21Z0864540,2021/03/03,上市,,上市認購(售)權證
086455,旺宏群益0B購02,TW21Z0864557,2021/03/03,上市,,上市認購(售)權證
086456,友達群益09購12,TW21Z0864565,2021/03/03,上市,,上市認購(售)權證
086457,友達群益09購13,TW21Z0864573,2021/03/03,上市,,上市認購(售)權證
086458,義隆群益0B購01,TW21Z0864581,2021/03/03,上市,,上市認購(售)權證
086459,富邦金群益0B購01,TW21Z0864599,2021/03/03,上市,,上市認購(售)權證
086460,新光金群益0A購01,TW21Z0864607,2021/03/03,上市,,上市認購(售)權證
086461,茂林群益09購01,TW21Z0864615,2021/03/03,上市,,上市認購(售)權證
086462,矽創群益0A購01,TW21Z0864623,2021/03/03,上市,,上市認購(售)權證
086463,南電群益09購03,TW21Z0864631,2021/03/03,上市,,上市認購(售)權證
086464,技嘉兆豐0A購01,TW21Z0864649,2021/03/03,上市,,上市認購(售)權證
086465,微星兆豐09購01,TW21Z0864656,2021/03/03,上市,,上市認購(售)權證
086466,聯發科兆豐09購01,TW21Z0864664,2021/03/03,上市,,上市認購(售)權證
086467,義隆兆豐09購01,TW21Z0864672,2021/03/03,上市,,上市認購(售)權證
086468,大立光兆豐09購01,TW21Z0864680,2021/03/03,上市,,上市認購(售)權證
086469,信邦兆豐0A購01,TW21Z0864698,2021/03/03,上市,,上市認購(售)權證
086470,欣興兆豐0A購02,TW21Z0864706,2021/03/03,上市,,上市認購(售)權證
086471,新日興兆豐0A購01,TW21Z0864714,2021/03/03,上市,,上市認購(售)權證
086472,群創兆豐09購01,TW21Z0864722,2021/03/03,上市,,上市認購(售)權證
086473,健策兆豐09購01,TW21Z0864730,2021/03/03,上市,,上市認購(售)權證
086474,泰鼎兆豐09購01,TW21Z0864748,2021/03/03,上市,,上市認購(售)權證
086475,茂林兆豐0A購01,TW21Z0864755,2021/03/03,上市,,上市認購(售)權證
086476,台郡兆豐09購01,TW21Z0864763,2021/03/03,上市,,上市認購(售)權證
086477,聚陽統一0B購01,TW21Z0864771,2021/03/03,上市,,上市認購(售)權證
086478,聯電統一0B購02,TW21Z0864789,2021/03/03,上市,,上市認購(售)權證
086479,鴻海統一09購20,TW21Z0864797,2021/03/03,上市,,上市認購(售)權證
086480,精英統一0B購01,TW21Z0864805,2021/03/03,上市,,上市認購(售)權證
086481,華邦電統一0B購02,TW21Z0864813,2021/03/03,上市,,上市認購(售)權證
086482,義隆統一0B購02,TW21Z0864821,2021/03/03,上市,,上市認購(售)權證
086483,義隆統一0B購03,TW21Z0864839,2021/03/03,上市,,上市認購(售)權證
086484,聯詠統一0B購01,TW21Z0864847,2021/03/03,上市,,上市認購(售)權證
086485,欣興統一0B購02,TW21Z0864854,2021/03/03,上市,,上市認購(售)權證
086486,晶技統一0B購01,TW21Z0864862,2021/03/03,上市,,上市認購(售)權證
086487,日月光統一0B購01,TW21Z0864870,2021/03/03,上市,,上市認購(售)權證
086488,上証2X元富09購01,TW21Z0864888,2021/03/03,上市,,上市認購(售)權證
086489,滬深2X元富09購05,TW21Z0864896,2021/03/03,上市,,上市認購(售)權證
086490,滬深2X元富09購06,TW21Z0864904,2021/03/03,上市,,上市認購(售)權證
086491,A50正2元富09購02,TW21Z0864912,2021/03/03,上市,,上市認購(售)權證
086492,微星元富0B購01,TW21Z0864920,2021/03/03,上市,,上市認購(售)權證
086493,友達元富09購06,TW21Z0864938,2021/03/03,上市,,上市認購(售)權證
086494,群創元富09購03,TW21Z0864946,2021/03/03,上市,,上市認購(售)權證
086495,群創元富09購04,TW21Z0864953,2021/03/03,上市,,上市認購(售)權證
086496,群創元富09購05,TW21Z0864961,2021/03/03,上市,,上市認購(售)權證
086497,南電元富09購05,TW21Z0864979,2021/03/03,上市,,上市認購(售)權證
086498,南電元富09購06,TW21Z0864987,2021/03/03,上市,,上市認購(售)權證
086499,和大麥證0A購01,TW21Z0864995,2021/03/03,上市,,上市認購(售)權證
086500,鴻海麥證0C購03,TW21Z0865000,2021/03/03,上市,,上市認購(售)權證
086501,國巨麥證11購01,TW21Z0865018,2021/03/03,上市,,上市認購(售)權證
086502,佳世達麥證0A購01,TW21Z0865026,2021/03/03,上市,,上市認購(售)權證
086503,華碩麥證09購01,TW21Z0865034,2021/03/03,上市,,上市認購(售)權證
086504,友達麥證0B購02,TW21Z0865042,2021/03/03,上市,,上市認購(售)權證
086505,聯發科麥證09購01,TW21Z0865059,2021/03/03,上市,,上市認購(售)權證
086506,義隆麥證09購01,TW21Z0865067,2021/03/03,上市,,上市認購(售)權證
086507,中工麥證09購01,TW21Z0865075,2021/03/03,上市,,上市認購(售)權證
086508,奇鋐麥證09購01,TW21Z0865083,2021/03/03,上市,,上市認購(售)權證
086509,群創麥證11購01,TW21Z0865091,2021/03/03,上市,,上市認購(售)權證
086510,彩晶麥證09購01,TW21Z0865109,2021/03/03,上市,,上市認購(售)權證
086511,彩晶麥證0B購01,TW21Z0865117,2021/03/03,上市,,上市認購(售)權證
086512,國巨日盛09購02,TW21Z0865125,2021/03/03,上市,,上市認購(售)權證
086513,富邦金日盛09購01,TW21Z0865133,2021/03/03,上市,,上市認購(售)權證
086514,群創日盛09購03,TW21Z0865141,2021/03/03,上市,,上市認購(售)權證
086515,滬深2X凱基0A購03,TW21Z0865158,2021/03/03,上市,,上市認購(售)權證
086516,元石油凱基0B購01,TW21Z0865166,2021/03/03,上市,,上市認購(售)權證
086517,道瓊銀凱基0A購02,TW21Z0865174,2021/03/03,上市,,上市認購(售)權證
086518,廣宇凱基0B購01,TW21Z0865182,2021/03/03,上市,,上市認購(售)權證
086519,微星凱基09購01,TW21Z0865190,2021/03/03,上市,,上市認購(售)權證
086520,友達凱基09購08,TW21Z0865208,2021/03/03,上市,,上市認購(售)權證
086521,友達凱基13購01,TW21Z0865216,2021/03/03,上市,,上市認購(售)權證
086522,長榮航凱基11購01,TW21Z0865224,2021/03/03,上市,,上市認購(售)權證
086523,聯陽凱基09購02,TW21Z0865232,2021/03/03,上市,,上市認購(售)權證
086524,奇鋐凱基09購01,TW21Z0865240,2021/03/03,上市,,上市認購(售)權證
086525,亞光凱基0B購01,TW21Z0865257,2021/03/03,上市,,上市認購(售)權證
086526,群創凱基09購10,TW21Z0865265,2021/03/03,上市,,上市認購(售)權證
086527,群創凱基13購01,TW21Z0865273,2021/03/03,上市,,上市認購(售)權證
086528,圓展凱基09購01,TW21Z0865281,2021/03/03,上市,,上市認購(售)權證
086529,致伸凱基09購01,TW21Z0865299,2021/03/03,上市,,上市認購(售)權證
086530,乙盛凱基0A購01,TW21Z0865307,2021/03/03,上市,,上市認購(售)權證
086531,祥碩凱基09購03,TW21Z0865315,2021/03/03,上市,,上市認購(售)權證
086532,崇越凱基09購01,TW21Z0865323,2021/03/03,上市,,上市認購(售)權證
086533,啟碁凱基09購01,TW21Z0865331,2021/03/03,上市,,上市認購(售)權證
086534,矽創凱基09購02,TW21Z0865349,2021/03/03,上市,,上市認購(售)權證
086535,南電凱基09購06,TW21Z0865356,2021/03/03,上市,,上市認購(售)權證
086536,台灣50元大0A購08,TW21Z0865364,2021/03/03,上市,,上市認購(售)權證
086537,台灣50元大0A購09,TW21Z0865372,2021/03/03,上市,,上市認購(售)權證
086538,台灣50元大0A購10,TW21Z0865380,2021/03/03,上市,,上市認購(售)權證
086539,台灣50元大0A購11,TW21Z0865398,2021/03/03,上市,,上市認購(售)權證
086540,滬深2X元大09購04,TW21Z0865406,2021/03/03,上市,,上市認購(售)權證
086541,滬深2X元大09購05,TW21Z0865414,2021/03/03,上市,,上市認購(售)權證
086542,臺指反元大0C購01,TW21Z0865422,2021/03/03,上市,,上市認購(售)權證
086543,永冠元大09購01,TW21Z0865430,2021/03/03,上市,,上市認購(售)權證
086544,大亞元大09購01,TW21Z0865448,2021/03/03,上市,,上市認購(售)權證
086545,華通元大09購01,TW21Z0865455,2021/03/03,上市,,上市認購(售)權證
086546,廣宇元大09購01,TW21Z0865463,2021/03/03,上市,,上市認購(售)權證
086547,精英元大09購02,TW21Z0865471,2021/03/03,上市,,上市認購(售)權證
086548,華碩元大09購01,TW21Z0865489,2021/03/03,上市,,上市認購(售)權證
086549,南亞科元大09購01,TW21Z0865497,2021/03/03,上市,,上市認購(售)權證
086550,南亞科元大09購02,TW21Z0865505,2021/03/03,上市,,上市認購(售)權證
086551,南亞科元大11購01,TW21Z0865513,2021/03/03,上市,,上市認購(售)權證
086552,友達元大09購07,TW21Z0865521,2021/03/03,上市,,上市認購(售)權證
086553,中信金元大09購01,TW21Z0865539,2021/03/03,上市,,上市認購(售)權證
086554,亞光元大0B購01,TW21Z0865547,2021/03/03,上市,,上市認購(售)權證
086555,亞光元大0C購01,TW21Z0865554,2021/03/03,上市,,上市認購(售)權證
086556,禾伸堂元大09購01,TW21Z0865562,2021/03/03,上市,,上市認購(售)權證
086557,欣興元大11購01,TW21Z0865570,2021/03/03,上市,,上市認購(售)權證
086558,新日興元大09購01,TW21Z0865588,2021/03/03,上市,,上市認購(售)權證
086559,京鼎元大09購01,TW21Z0865596,2021/03/03,上市,,上市認購(售)權證
086560,創意元大09購04,TW21Z0865604,2021/03/03,上市,,上市認購(售)權證
086561,群創元大09購05,TW21Z0865612,2021/03/03,上市,,上市認購(售)權證
086562,牧德元大09購01,TW21Z0865620,2021/03/03,上市,,上市認購(售)權證
086563,智易元大09購01,TW21Z0865638,2021/03/03,上市,,上市認購(售)權證
086564,智易元大0A購01,TW21Z0865646,2021/03/03,上市,,上市認購(售)權證
086565,智易元大0B購01,TW21Z0865653,2021/03/03,上市,,上市認購(售)權證
086566,圓展元大09購01,TW21Z0865661,2021/03/03,上市,,上市認購(售)權證
086567,圓展元大0A購01,TW21Z0865679,2021/03/03,上市,,上市認購(售)權證
086568,圓展元大0B購01,TW21Z0865687,2021/03/03,上市,,上市認購(售)權證
086569,上緯控元大0B購01,TW21Z0865695,2021/03/03,上市,,上市認購(售)權證
086570,智伸科元大09購01,TW21Z0865703,2021/03/03,上市,,上市認購(售)權證
086571,智伸科元大0A購01,TW21Z0865711,2021/03/03,上市,,上市認購(售)權證
086572,致伸元大09購02,TW21Z0865729,2021/03/03,上市,,上市認購(售)權證
086573,聯茂元大09購01,TW21Z0865737,2021/03/03,上市,,上市認購(售)權證
086574,聯茂元大09購02,TW21Z0865745,2021/03/03,上市,,上市認購(售)權證
086575,台郡元大0B購01,TW21Z0865752,2021/03/03,上市,,上市認購(售)權證
086576,同欣電元大09購01,TW21Z0865760,2021/03/03,上市,,上市認購(售)權證
086577,南電元大09購02,TW21Z0865778,2021/03/03,上市,,上市認購(售)權證
086578,南電元大0B購01,TW21Z0865786,2021/03/03,上市,,上市認購(售)權證
086579,台積電康和09購03,TW21Z0865794,2021/03/03,上市,,上市認購(售)權證
086580,萬海康和09購01,TW21Z0865802,2021/03/03,上市,,上市認購(售)權證
086581,欣興康和09購01,TW21Z0865810,2021/03/03,上市,,上市認購(售)權證
086582,祥碩康和09購01,TW21Z0865828,2021/03/03,上市,,上市認購(售)權證
086583,滬深2X國票0A購03,TW21Z0865836,2021/03/03,上市,,上市認購(售)權證
086584,台化國票0A購01,TW21Z0865844,2021/03/03,上市,,上市認購(售)權證
086585,遠東新國票0A購01,TW21Z0865851,2021/03/03,上市,,上市認購(售)權證
086586,旺宏國票09購02,TW21Z0865869,2021/03/03,上市,,上市認購(售)權證
086587,旺宏國票0A購01,TW21Z0865877,2021/03/03,上市,,上市認購(售)權證
086588,華碩國票09購01,TW21Z0865885,2021/03/03,上市,,上市認購(售)權證
086589,華碩國票0A購01,TW21Z0865893,2021/03/03,上市,,上市認購(售)權證
086590,友達國票0A購02,TW21Z0865901,2021/03/03,上市,,上市認購(售)權證
086591,富邦金國票09購01,TW21Z0865919,2021/03/03,上市,,上市認購(售)權證
086592,中信金國票09購01,TW21Z0865927,2021/03/03,上市,,上市認購(售)權證
086593,大立光國票0A購01,TW21Z0865935,2021/03/03,上市,,上市認購(售)權證
086594,群創國票0A購02,TW21Z0865943,2021/03/03,上市,,上市認購(售)權證
086595,智伸科國票0A購01,TW21Z0865950,2021/03/03,上市,,上市認購(售)權證
086596,新唐國票0A購01,TW21Z0865968,2021/03/03,上市,,上市認購(售)權證
086597,矽創國票0A購01,TW21Z0865976,2021/03/03,上市,,上市認購(售)權證
086598,南茂國票0A購01,TW21Z0865984,2021/03/03,上市,,上市認購(售)權證
086599,圓展國泰0B購01,TW21Z0865992,2021/03/03,上市,,上市認購(售)權證
086600,圓展國泰0B購02,TW21Z0866008,2021/03/03,上市,,上市認購(售)權證
086601,南電國泰0B購01,TW21Z0866016,2021/03/03,上市,,上市認購(售)權證
086602,南電富邦0B購01,TW21Z0866024,2021/03/03,上市,,上市認購(售)權證
086603,光磊中信09購01,TW21Z0866032,2021/03/04,上市,,上市認購(售)權證
086604,聯發科中信09購03,TW21Z0866040,2021/03/04,上市,,上市認購(售)權證
086605,海悅永豐09購01,TW21Z0866057,2021/03/04,上市,,上市認購(售)權證
086606,華碩永豐09購01,TW21Z0866065,2021/03/04,上市,,上市認購(售)權證
086607,TPK永豐09購01,TW21Z0866073,2021/03/04,上市,,上市認購(售)權證
086608,瀚宇博永豐09購01,TW21Z0866081,2021/03/04,上市,,上市認購(售)權證
086609,T50正2群益09購06,TW21Z0866099,2021/03/04,上市,,上市認購(售)權證
086610,元石油群益09購01,TW21Z0866107,2021/03/04,上市,,上市認購(售)權證
086611,臺指反群益09購02,TW21Z0866115,2021/03/04,上市,,上市認購(售)權證
086612,SGBR2X群益09購01,TW21Z0866123,2021/03/04,上市,,上市認購(售)權證
086613,南紡群益0A購01,TW21Z0866131,2021/03/04,上市,,上市認購(售)權證
086614,群創群益0B購02,TW21Z0866149,2021/03/04,上市,,上市認購(售)權證
086615,大成鋼日盛09購01,TW21Z0866156,2021/03/04,上市,,上市認購(售)權證
086616,鴻海日盛09購02,TW21Z0866164,2021/03/04,上市,,上市認購(售)權證
086617,南電日盛09購01,TW21Z0866172,2021/03/04,上市,,上市認購(售)權證
086618,台灣50凱基09購05,TW21Z0866180,2021/03/04,上市,,上市認購(售)權證
086619,道瓊反凱基0A購02,TW21Z0866198,2021/03/04,上市,,上市認購(售)權證
086620,中石化凱基0A購01,TW21Z0866206,2021/03/04,上市,,上市認購(售)權證
086621,恆大凱基09購01,TW21Z0866214,2021/03/04,上市,,上市認購(售)權證
086622,力麗凱基09購01,TW21Z0866222,2021/03/04,上市,,上市認購(售)權證
086623,東聯凱基09購01,TW21Z0866230,2021/03/04,上市,,上市認購(售)權證
086624,中纖凱基09購01,TW21Z0866248,2021/03/04,上市,,上市認購(售)權證
086625,裕隆凱基09購02,TW21Z0866255,2021/03/04,上市,,上市認購(售)權證
086626,鴻海凱基0B購05,TW21Z0866263,2021/03/04,上市,,上市認購(售)權證
086627,國巨凱基09購07,TW21Z0866271,2021/03/04,上市,,上市認購(售)權證
086628,友訊凱基0A購01,TW21Z0866289,2021/03/04,上市,,上市認購(售)權證
086629,旺宏凱基0A購02,TW21Z0866297,2021/03/04,上市,,上市認購(售)權證
086630,旺宏凱基11購01,TW21Z0866305,2021/03/04,上市,,上市認購(售)權證
086631,佳世達凱基09購02,TW21Z0866313,2021/03/04,上市,,上市認購(售)權證
086632,宏碁凱基11購01,TW21Z0866321,2021/03/04,上市,,上市認購(售)權證
086633,台光電凱基09購01,TW21Z0866339,2021/03/04,上市,,上市認購(售)權證
086634,友達凱基0A購01,TW21Z0866347,2021/03/04,上市,,上市認購(售)權證
086635,建準凱基09購01,TW21Z0866354,2021/03/04,上市,,上市認購(售)權證
086636,聯發科凱基09購06,TW21Z0866362,2021/03/04,上市,,上市認購(售)權證
086637,義隆凱基0A購01,TW21Z0866370,2021/03/04,上市,,上市認購(售)權證
086638,長榮航凱基09購01,TW21Z0866388,2021/03/04,上市,,上市認購(售)權證
086639,大立光凱基0C購01,TW21Z0866396,2021/03/04,上市,,上市認購(售)權證
086640,晶技凱基0A購01,TW21Z0866404,2021/03/04,上市,,上市認購(售)權證
